,Node,Line node,Stance action,Tag,Running cost,Annotation,Motif,Time,Beat,Line,Line with active holds,BPM,Left foot hint,Right foot hint,Left foot,Right foot,Left hand,Right hand,Cost,foot_inversion,angle,hand_inversion,foot_position,hold_footslide,hold_footswitch,move,jump,bracket,hands,move_without_action,downpress,double_step,min_cost,multihit,double_step_in_multi,bracket_for_1panel,hold_alternate
224,"39.125:p2`a1c,p2`a7c;--,-1:any-any-any",39.125,"p2`a1c,p2`a7c;--,-1",any-any-any,475.44,alternate,,40.82608696,39.125,`0000001000,`0000001000,57.5,1,,,1,,,0.32,0,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
225,"39.25:p1`a3c,p2`a7c;-1,--:any-any-any",39.25,"p1`a3c,p2`a7c;-1,--",any-any-any,475.68,alternate,,40.95652174,39.25,`0000100000,`0000100000,57.5,,1,1,,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
226,"39.375:p1`a3c,p1`a9c;--,-1:any-any-any",39.375,"p1`a3c,p1`a9c;--,-1",any-any-any,475.92,alternate,,41.08695652,39.375,`0001000000,`0001000000,57.5,1,,,1,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
227,"39.5:p2`a7c,p1`a9c;-1,--:any-any-any",39.5,"p2`a7c,p1`a9c;-1,--",any-any-any,476.54,alternate,,41.2173913,39.5,`0000001000,`0000001000,57.5,,1,1,,,,0.62,0.3,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
228,"39.625:p2`a7c,p2`a1c;--,-1:any-any-any",39.625,"p2`a7c,p2`a1c;--,-1",any-any-any,476.86,alternate,,41.34782609,39.625,`0000010000,`0000010000,57.5,1,,,1,,,0.32,0,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
229,"39.75:p1`a9c,p1`a9c;-1,--:any-jump-jack",39.75,"p1`a9c,p1`a9c;-1,--",any-jump-jack,482.27,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",41.47826087,39.75,`0001000000,`0001000000,57.5,,1,1,,,,5.41,0,0,0,0,0,0,0.212692528,0,0,0,5,0,0,0.2,0,0,0,0
230,"39.875:p1`a9c,p1`a3c;--,-1:any-jump-jack",39.875,"p1`a9c,p1`a3c;--,-1",any-jump-jack,482.57,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",41.60869565,39.875,`0000100000,`0000100000,57.5,1,,,1,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
231,"40.0:p2`a1c,p1`a3c;-1,--:any-jump-jack",40,"p2`a1c,p1`a3c;-1,--",any-jump-jack,483.19,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",41.73913043,40,`0000010000,`0000010000,57.5,,1,1,,,,0.62,0.3,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
232,"40.25:p2`a1c,p1`a9c;--,-1:any-jump-jack",40.25,"p2`a1c,p1`a9c;--,-1",any-jump-jack,483.79,,"((39.75, 42.375), 'any-jump-jackorfree')",42,40.25,`0001000000,`0001000000,57.5,1,,,1,,,0.6,0.3,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
233,"40.375:p2`a7c,p1`a9c;-1,--:any-jump-jack",40.375,"p2`a7c,p1`a9c;-1,--",any-jump-jack,484.39,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",42.13043478,40.375,`0000001000,`0000001000,57.5,,1,1,,,,0.6,0.3,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
234,"40.5:p1`a3c,p1`a3c;--,-2:any-jump-jack",40.5,"p1`a3c,p1`a3c;--,-2",any-jump-jack,497.18,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",42.26086957,40.5,`0000200000,`0000200000,57.5,2,,,2,,,12.79,0,0,0,0.02,0,0,2.572097668,0,0,0,5,0,0,5.2,0,0,0,0
235,"40.625:p1`a3c,p1`a3c;--,-3:any-jump-jack",40.625,"p1`a3c,p1`a3c;--,-3",any-jump-jack,497.18,,"((39.75, 42.375), 'any-jump-jackorfree')",42.39130435,40.625,`0000300000,`0000300000,57.5,3,,,3,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
236,"40.75:p1`a9c,p1`a3c;-1,--:any-jump-jack",40.75,"p1`a9c,p1`a3c;-1,--",any-jump-jack,503.24,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",42.52173913,40.75,`0001000000,`0001000000,57.5,,1,1,,,,6.06,0,0,0,0.02,0,0,0.836795717,0,0,0,0,0,0,5.2,0,0,0,0
237,"40.875:p1`a9c,p2`a1c;--,-2:any-jump-jack",40.875,"p1`a9c,p2`a1c;--,-2",any-jump-jack,508.75,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",42.65217391,40.875,`0000020000,`0000020000,57.5,2,,,2,,,5.51,0,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
238,"41.0:p1`a9c,p2`a1c;--,-3:any-jump-jack",41,"p1`a9c,p2`a1c;--,-3",any-jump-jack,508.75,,"((39.75, 42.375), 'any-jump-jackorfree')",42.7826087,41,`0000030000,`0000030000,57.5,3,,,3,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
239,"41.125:p1`a9c,p2`a1c;-1,--:any-jump-jack",41.125,"p1`a9c,p2`a1c;-1,--",any-jump-jack,513.77,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",42.91304348,41.125,`0001000000,`0001000000,57.5,,1,1,,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
240,"41.25:p1`a9c,p1`a3c;--,-1:any-jump-jack",41.25,"p1`a9c,p1`a3c;--,-1",any-jump-jack,519.28,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",43.04347826,41.25,`0000100000,`0000100000,57.5,1,,,1,,,5.51,0,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
241,"41.375:p2`a1c,p1`a3c;-1,--:any-jump-jack",41.375,"p2`a1c,p1`a3c;-1,--",any-jump-jack,519.9,alternate,"((39.75, 42.375), 'any-jump-jackorfree')",43.17391304,41.375,`0000010000,`0000010000,57.5,,1,1,,,,0.62,0.3,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
242,"41.5:p2`a1c,p1`a9c;--,-1:any-jump-jack",41.5,"p2`a1c,p1`a9c;--,-1",any-jump-jack,520.5,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",43.30434783,41.5,`0001000000,`0001000000,57.5,1,,,1,,,0.6,0.3,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
243,"41.75:p2`1-p1`6c,p1`a9c;1-,-1:any-jump-jack",41.75,"p2`1-p1`6c,p1`a9c;1-,-1",any-jump-jack,527.01,jump,"((41.5, 44.25), 'any-jump-jackorfree')",43.56521739,41.75,`0001010000,`0001010000,57.5,1,1,1,1,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
244,"42.0:p1`36c,p2`47c;1-,-1:any-jump-jack",42,"p1`36c,p2`47c;1-,-1",any-jump-jack,538.54,jump,"((41.5, 44.25), 'any-jump-jackorfree')",43.82608696,42,`0000101000,`0000101000,57.5,1,1,1,1,,,11.53,0,0,0,0,0,0,0.584671776,0.75,0,0,0,0,5,5.2,0,0,0,0
245,"42.25:p1`36c,p2`47c;--,-1:any-jump-jack",42.25,"p1`36c,p2`47c;--,-1",any-jump-jack,543.54,,"((41.5, 44.25), 'any-jump-jackorfree')",44.08695652,42.25,`0000001000,`0000001000,57.5,,1,,1,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
246,"42.375:p1`36c,p2`47c;1-,--:any-jump-jack",42.375,"p1`36c,p2`47c;1-,--",any-jump-jack,548.54,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",44.2173913,42.375,`0000100000,`0000100000,57.5,1,,1,,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
247,"42.5:p1`36c,p2`a1c;--,-2:any-jump-jack",42.5,"p1`36c,p2`a1c;--,-2",any-jump-jack,553.9,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",44.34782609,42.5,`0000020000,`0000020000,57.5,,2,,2,,,5.36,0,0,0,0.01,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
248,"42.625:p1`36c,p2`a1c;--,-3:any-jump-jack",42.625,"p1`36c,p2`a1c;--,-3",any-jump-jack,558.91,,"((41.5, 44.25), 'any-jump-jackorfree')",44.47826087,42.625,`0000030000,`0000030000,57.5,,3,,3,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
249,"42.75:p1`6-p2`7c,p2`a1c;-1,--:any-jump-jack",42.75,"p1`6-p2`7c,p2`a1c;-1,--",any-jump-jack,564.41,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",44.60869565,42.75,`0000001000,`0000001000,57.5,1,,1,,,,5.5,0,0,0,0.01,0,0,0.29399509,0,0,0,0,0,0,5.2,0,0,0,0
250,"42.875:p1`a3c,p1`a3c;--,-2:any-jump-jack",42.875,"p1`a3c,p1`a3c;--,-2",any-jump-jack,575.39,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",44.73913043,42.875,`0000200000,`0000200000,57.5,,2,,2,,,10.98,0,0,0,0.02,0,0,0.758347736,0,0,0,5,0,0,5.2,0,0,0,0
251,"43.0:p1`a3c,p1`a3c;--,-3:any-jump-jack",43,"p1`a3c,p1`a3c;--,-3",any-jump-jack,575.39,,"((41.5, 44.25), 'any-jump-jackorfree')",44.86956522,43,`0000300000,`0000300000,57.5,,3,,3,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
252,"43.125:p2`a7c,p1`a3c;-1,--:any-jump-jack",43.125,"p2`a7c,p1`a3c;-1,--",any-jump-jack,583.09,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",45,43.125,`0000001000,`0000001000,57.5,1,,1,,,,7.7,1.5,0,0,0.02,0,0,0.983936841,0,0,0,0,0,0,5.2,0,0,0,0
253,"43.25:p2`a7c,p2`a1c;--,-1:any-jump-jack",43.25,"p2`a7c,p2`a1c;--,-1",any-jump-jack,583.33,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",45.13043478,43.25,`0000010000,`0000010000,57.5,,1,,1,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
254,"43.375:p1`a3c,p2`a1c;-1,--:any-jump-jack",43.375,"p1`a3c,p2`a1c;-1,--",any-jump-jack,583.65,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",45.26086957,43.375,`0000100000,`0000100000,57.5,1,,1,,,,0.32,0,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
255,"43.5:p1`a3c,p1`a9c;--,-1:any-jump-jack",43.5,"p1`a3c,p1`a9c;--,-1",any-jump-jack,583.97,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",45.39130435,43.5,`0001000000,`0001000000,57.5,,1,,1,,,0.32,0,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
256,"43.625:p2`a1c,p1`a9c;-1,--:any-jump-jack",43.625,"p2`a1c,p1`a9c;-1,--",any-jump-jack,590.98,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",45.52173913,43.625,`0000010000,`0000010000,57.5,1,,1,,,,7.01,1.5,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
257,"43.75:p2`a1c,p2`a7c;--,-1:any-jump-jack",43.75,"p2`a1c,p2`a7c;--,-1",any-jump-jack,591.22,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",45.65217391,43.75,`0000001000,`0000001000,57.5,,1,,1,,,0.24,0,0,0,0,0,0,0.035986511,0,0,0,0,0,0,0.2,0,0,0,0
258,"43.875:p1`a9c,p2`a7c;-1,--:any-jump-jack",43.875,"p1`a9c,p2`a7c;-1,--",any-jump-jack,591.54,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",45.7826087,43.875,`0001000000,`0001000000,57.5,1,,1,,,,0.32,0,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
259,"44.0:p1`a9c,p2`a1c;--,-1:any-jump-jack",44,"p1`a9c,p2`a1c;--,-1",any-jump-jack,591.84,alternate,"((41.5, 44.25), 'any-jump-jackorfree')",45.91304348,44,`0000010000,`0000010000,57.5,,1,,1,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
260,"44.25:p1`a3c,p2`a1c;-2,--:any-jump-jack",44.25,"p1`a3c,p2`a1c;-2,--",any-jump-jack,592.14,,"((41.5, 44.25), 'any-jump-jackorfree')",46.17391304,44.25,`0000200000,`0000200000,57.5,2,,2,,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
261,"44.375:p1`a3c,p2`a1c;-3,--:any-any-any",44.375,"p1`a3c,p2`a1c;-3,--",any-any-any,592.14,,,46.30434783,44.375,`0000300000,`0000300000,57.5,3,,3,,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
262,"44.5:p1`a3c,p2`a7c;--,-2:any-any-any",44.5,"p1`a3c,p2`a7c;--,-2",any-any-any,592.44,alternate,,46.43478261,44.5,`0000002000,`0000002000,57.5,,2,,2,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
263,"44.625:p1`a3c,p2`a7c;--,-3:any-any-any",44.625,"p1`a3c,p2`a7c;--,-3",any-any-any,592.44,,,46.56521739,44.625,`0000003000,`0000003000,57.5,,3,,3,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
264,"44.75:p1`a9c,p2`a7c;-1,--:any-any-jack",44.75,"p1`a9c,p2`a7c;-1,--",any-any-jack,598.5,alternate,"((44.75, 45.125), 'any-any-jackorfree')",46.69565217,44.75,`0001000000,`0001000000,57.5,1,,1,,,,6.06,0,0,0,0.02,0,0,0.836795717,0,0,0,0,0,0,5.2,0,0,0,0
265,"44.875:p1`a9c,p2`a1c;--,-2:any-any-jack",44.875,"p1`a9c,p2`a1c;--,-2",any-any-jack,604.56,alternate,"((44.75, 45.125), 'any-any-jackorfree')",46.82608696,44.875,`0000020000,`0000020000,57.5,,2,,2,,,6.06,0,0,0,0.02,0,0,0.836795717,0,0,0,0,0,0,5.2,0,0,0,0
266,"45.0:p1`a9c,p2`a1c;--,-3:any-any-jack",45,"p1`a9c,p2`a1c;--,-3",any-any-jack,604.56,,"((44.75, 45.125), 'any-any-jackorfree')",46.95652174,45,`0000030000,`0000030000,57.5,,3,,3,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
267,"45.125:p2`a7c,p2`a1c;-1,--:any-any-jack",45.125,"p2`a7c,p2`a1c;-1,--",any-any-jack,610.07,alternate,"((44.75, 45.125), 'any-any-jackorfree')",47.08695652,45.125,`0000001000,`0000001000,57.5,1,,1,,,,5.51,0,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
268,"45.25:p2`a7c,p2`a1c;--,-1:any-any-any",45.25,"p2`a7c,p2`a1c;--,-1",any-any-any,610.07,alternate,,47.2173913,45.25,`0000010000,`0000010000,57.5,,1,,1,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
269,"45.375:p1`a3c,p2`a1c;-1,--:any-any-any",45.375,"p1`a3c,p2`a1c;-1,--",any-any-any,610.39,alternate,,47.34782609,45.375,`0000100000,`0000100000,57.5,1,,1,,,,0.32,0,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
270,"45.5:p1`a3c,p2`a7c;--,-1:any-any-any",45.5,"p1`a3c,p2`a7c;--,-1",any-any-any,610.69,alternate,,47.47826087,45.5,`0000001000,`0000001000,57.5,,1,,1,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
271,"45.75:p1`a3c,p2`a7c;-1,-1:any-any-any",45.75,"p1`a3c,p2`a7c;-1,-1",any-any-any,615.71,jump,,47.73913043,45.75,`0000101000,`0000101000,57.5,1,1,1,1,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
272,"46.0:p1`69c,p2`14c;-1,2-:any-any-any",46,"p1`69c,p2`14c;-1,2-",any-any-any,627.19,jump,,48,46,`0001020000,`0001020000,57.5,1,2,1,2,,,11.48,0,0,0,0,0,0,0.526958687,0.75,0,0,0,0,5,5.2,0,0,0,0
273,"46.1875:p1`69c,p2`14c;--,3-:any-any-any",46.1875,"p1`69c,p2`14c;--,3-",any-any-any,632.19,,,48.19565217,46.1875,`0000030000,`0000030000,57.5,,3,,3,,,5,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
274,"46.375:p1`6-p2`7c,p1`a3c;-1,-2:any-any-any",46.375,"p1`6-p2`7c,p1`a3c;-1,-2",any-any-any,642.75,jump,,48.39130435,46.375,`0000201000,`0000201000,57.5,1,2,1,2,,,10.56,1.5,0,0,0.01,0,0,0.603760458,0.75,0,0,0,0,2.5,5.2,0,0,0,0
275,"46.5625:p1`6-p2`7c,p1`a3c;--,-3:any-any-any",46.5625,"p1`6-p2`7c,p1`a3c;--,-3",any-any-any,649.26,,,48.58695652,46.5625,`0000300000,`0000300000,57.5,,3,,3,,,6.51,1.5,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
276,"46.75:p1`a9c,p1`a3c;-1,--:any-any-any",46.75,"p1`a9c,p1`a3c;-1,--",any-any-any,654.77,alternate,,48.7826087,46.75,`0001000000,`0001000000,57.5,1,,1,,,,5.51,0,0,0,0.02,0,0,0.291446797,0,0,0,0,0,0,5.2,0,0,0,0
277,"46.875:p1`a9c,p2`a7c;--,-1:any-any-any",46.875,"p1`a9c,p2`a7c;--,-1",any-any-any,655.09,alternate,,48.91304348,46.875,`0000001000,`0000001000,57.5,,1,,1,,,0.32,0,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
278,"47.0:p1`36c,p2`a7c;1-,-2:any-any-any",47,"p1`36c,p2`a7c;1-,-2",any-any-any,661.2,jump,,49.04347826,47,`0000102000,`0000102000,57.5,1,2,1,2,,,6.11,0,0,0,0.01,0,0,0.1451584,0.75,0,0,0,0,0,5.2,0,0,0,0
279,"47.1875:p1`36c,p2`a7c;--,-3:any-any-any",47.1875,"p1`36c,p2`a7c;--,-3",any-any-any,666.21,,,49.23913043,47.1875,`0000003000,`0000003000,57.5,,3,,3,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
280,"47.375:p1`a9c,p2`14c;-2,1-:any-any-any",47.375,"p1`a9c,p2`14c;-2,1-",any-any-any,675.08,jump,,49.43478261,47.375,`0002010000,`0002010000,57.5,2,1,2,1,,,8.87,0,0,0,0.01,0,0,0.410569955,0.75,0,0,0,0,2.5,5.2,0,0,0,0
281,"47.5625:p1`a9c,p2`14c;-3,--:any-any-any",47.5625,"p1`a9c,p2`14c;-3,--",any-any-any,680.09,,,49.63043478,47.5625,`0003000000,`0003000000,57.5,3,,3,,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
282,"47.75:p1`a9c,p2`a7c;--,-1:any-jump-jack",47.75,"p1`a9c,p2`a7c;--,-1",any-jump-jack,685.46,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",49.82608696,47.75,`0000001000,`0000001000,57.5,,1,,1,,,5.37,0,0,0,0.02,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
283,"47.875:p1`a3c,p2`a7c;-1,--:any-jump-jack",47.875,"p1`a3c,p2`a7c;-1,--",any-jump-jack,685.76,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",49.95652174,47.875,`0000100000,`0000100000,57.5,1,,1,,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
284,"48.0:p1`a3c,p2`a1c;--,-1:any-jump-jack",48,"p1`a3c,p2`a1c;--,-1",any-jump-jack,686.06,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",50.08695652,48,`0000010000,`0000010000,57.5,,1,,1,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
285,"48.25:p1`a9c,p2`a1c;-1,--:any-jump-jack",48.25,"p1`a9c,p2`a1c;-1,--",any-jump-jack,686.36,,"((47.75, 50.375), 'any-jump-jackorfree')",50.34782609,48.25,`0001000000,`0001000000,57.5,1,,1,,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
286,"48.375:p1`a9c,p2`a1c;--,-1:any-jump-jack",48.375,"p1`a9c,p2`a1c;--,-1",any-jump-jack,691.38,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",50.47826087,48.375,`0000010000,`0000010000,57.5,,1,,1,,,5.02,0,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
287,"48.5:p1`a3c,p2`a1c;-2,--:any-jump-jack",48.5,"p1`a3c,p2`a1c;-2,--",any-jump-jack,691.68,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",50.60869565,48.5,`0000200000,`0000200000,57.5,2,,2,,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
288,"48.625:p1`a3c,p2`a1c;-3,--:any-jump-jack",48.625,"p1`a3c,p2`a1c;-3,--",any-jump-jack,691.68,,"((47.75, 50.375), 'any-jump-jackorfree')",50.73913043,48.625,`0000300000,`0000300000,57.5,3,,3,,,,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
289,"48.75:p1`a3c,p1`a9c;--,-1:any-jump-jack",48.75,"p1`a3c,p1`a9c;--,-1",any-jump-jack,697.88,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",50.86956522,48.75,`0001000000,`0001000000,57.5,,1,,1,,,6.2,0,0,0,0.02,0,0,0.983936841,0,0,0,0,0,0,5.2,0,0,0,0
290,"48.875:p2`a1c,p1`a9c;-2,--:any-jump-jack",48.875,"p2`a1c,p1`a9c;-2,--",any-jump-jack,704.89,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",51,48.875,`0000020000,`0000020000,57.5,2,,2,,,,7.01,1.5,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
291,"49.0:p2`a1c,p1`a9c;-3,--:any-jump-jack",49,"p2`a1c,p1`a9c;-3,--",any-jump-jack,705.19,,"((47.75, 50.375), 'any-jump-jackorfree')",51.13043478,49,`0000030000,`0000030000,57.5,3,,3,,,,0.3,0.3,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.2,0,0,0,0
292,"49.125:p2`a1c,p1`a9c;--,-1:any-jump-jack",49.125,"p2`a1c,p1`a9c;--,-1",any-jump-jack,711.71,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",51.26086957,49.125,`0001000000,`0001000000,57.5,,1,,1,,,6.52,1.5,0,0,0.02,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
293,"49.25:p1`a3c,p1`a9c;-1,--:any-jump-jack",49.25,"p1`a3c,p1`a9c;-1,--",any-jump-jack,717.22,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",51.39130435,49.25,`0000100000,`0000100000,57.5,1,,1,,,,5.51,0,0,0,0.02,0,0,0.287892091,0,0,0,0,0,0,5.2,0,0,0,0
294,"49.375:p1`a3c,p2`a1c;--,-1:any-jump-jack",49.375,"p1`a3c,p2`a1c;--,-1",any-jump-jack,717.54,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",51.52173913,49.375,`0000010000,`0000010000,57.5,,1,,1,,,0.32,0,0,0,0,0,0,0.122992105,0,0,0,0,0,0,0.2,0,0,0,0
295,"49.5:p1`a9c,p2`a1c;-1,--:any-jump-jack",49.5,"p1`a9c,p2`a1c;-1,--",any-jump-jack,717.84,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",51.65217391,49.5,`0001000000,`0001000000,57.5,1,,1,,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
296,"49.75:p1`a9c,p1`3-p2`4c;-1,1-:any-jump-jack",49.75,"p1`a9c,p1`3-p2`4c;-1,1-",any-jump-jack,724.11,jump,"((47.75, 50.375), 'any-jump-jackorfree')",51.91304348,49.75,`0001100000,`0001100000,57.5,1,1,1,1,,,6.27,0,0,0,0.01,0,0,0.311987179,0.75,0,0,0,0,0,5.2,0,0,0,0
297,"50.0:p1`a9c,p2`14c;-1,1-:any-jump-jack",50,"p1`a9c,p2`14c;-1,1-",any-jump-jack,732.69,jump,"((47.75, 50.375), 'any-jump-jackorfree')",52.17391304,50,`0001010000,`0001010000,57.5,1,1,1,1,,,8.58,0,0,0,0.01,0,0,0.116225699,0.75,0,0,0,0,2.5,5.2,0,0,0,0
298,"50.25:p1`a9c,p2`a7c;--,-1:any-jump-jack",50.25,"p1`a9c,p2`a7c;--,-1",any-jump-jack,740.64,,"((47.75, 50.375), 'any-jump-jackorfree')",52.43478261,50.25,`0000001000,`0000001000,57.5,,1,,1,,,7.95,0,0,0,0.02,0,0,0.230745413,0,0,0,0,0,2.5,5.2,0,0,0,0
299,"50.375:p1`a3c,p2`a7c;-1,--:any-jump-jack",50.375,"p1`a3c,p2`a7c;-1,--",any-jump-jack,740.94,alternate,"((47.75, 50.375), 'any-jump-jackorfree')",52.56521739,50.375,`0000100000,`0000100000,57.5,1,,1,,,,0.3,0,0,0,0,0,0,0.104599465,0,0,0,0,0,0,0.2,0,0,0,0
300,"50.5:p1`a3c,p2`14c;--,2-:any-jump-jack",50.5,"p1`a3c,p2`14c;--,2-",any-jump-jack,746.3,alternate,"((48.25, 51.5), 'any-jump-jackorfree')",52.69565217,50.5,`0000020000,`0000020000,57.5,,2,,2,,,5.36,0,0,0,0.01,0,0,0.1451584,0,0,0,0,0,0,5.2,0,0,0,0
301,"50.625:p1`a3c,p2`14c;--,3-:any-jump-jack",50.625,"p1`a3c,p2`14c;--,3-",any-jump-jack,751.31,,"((48.25, 51.5), 'any-jump-jackorfree')",52.82608696,50.625,`0000030000,`0000030000,57.5,,3,,3,,,5.01,0,0,0,0.01,0,0,-0.2,0,0,0,0,0,0,5.2,0,0,0,0
302,"50.75:p1`6-p2`7c,p2`14c;-1,--:any-jump-jack",50.75,"p1`6-p2`7c,p2`14c;-1,--",any-jump-jack,756.86,alternate,"((48.25, 51.5), 'any-jump-jackorfree')",52.95652174,50.75,`0000001000,`0000001000,57.5,1,,1,,,,5.55,0,0.1,0,0,0,0,0.2488155,0,0,0,0,0,0,5.2,0,0,0,0
303,"50.875:p1`a3c,p1`a3c;--,-2:any-jump-jack",50.875,"p1`a3c,p1`a3c;--,-2",any-jump-jack,767.91,alternate,"((48.25, 51.5), 'any-jump-jackorfree')",53.08695652,50.875,`0000200000,`0000200000,57.5,,2,,2,,,11.05,0,0,0,0.02,0,0,0.826083117,0,0,0,5,0,0,5.2,0,0,0,0
