,Node,Line node,Stance action,Tag,Running cost,Annotation,Motif,Time,Beat,Line,Line with active holds,Twist angle,BPM,Left foot hint,Right foot hint,Left foot,Right foot,Left hand,Right hand,Cost,foot_inversion,angle,hand_inversion,foot_position,hold_footslide,hold_footswitch,move,jump,bracket,hands,move_without_action,downpress,double_step,min_cost,multihit,double_step_in_multi,bracket_for_1panel,hold_alternate,Time since,Beat since,Time since downpress,Beat since downpress,Has downpress,Notes per second since downpress,Has downpress adj.,Body angle,Hold,Hold taps,Splits,Jump,Bracket,Double step,Twist angle,Footswitch,Jack,Bracket footswitch,Hold tap single foot,Hold footslide,Hold footswitch,Staggered hit,Hands,Travel (mm),Drill,Run,Hold run,Bracket drill,Irregular rhythm,Rhythm change,Bracket jump run,Side3 singles,Mid4 doubles,Mid6 doubles,Run with brackets,Jump run,"Stairs, doubles","Stairs, singles","Broken stairs, doubles",Spin,Twist solo diagonal
222,"186.5:p1`47,p1`a1;-1,--:any-any-any",186.5,"p1`47,p1`a1;-1,--",any-any-any,383.07,alternate,,58.89473684,186.5,`0100000000,`0100000000,90,190,,1,1,,,,1.59,0,0,0,0.01,0,0,1.327930638,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,270.8097804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,706.4355575,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
223,"187.0:p1`47,p1`a5;--,-1:any-any-any",187,"p1`47,p1`a5;--,-1",any-any-any,384.13,alternate,,59.05263158,187,`0010000000,`0010000000,none,190,1,,,1,,,1.06,0,0,0,0,0,0,0.806829919,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,352.1519268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,433.3358974,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
224,"187.5:p1`36,p1`a5;1-,--:any-any-any",187.5,"p1`36,p1`a5;1-,--",any-any-any,387.71,alternate,,59.21052632,187.5,`0000100000,`0000100000,180,190,,1,1,,,,3.58,1.5,0,0,0,0,0,1.829236558,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,169.1549014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,747.934819,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
225,"188.0:p1`36,p1`a5;--,-1:any-any-any",188,"p1`36,p1`a5;--,-1",any-any-any,389.26,alternate,,59.36842105,188,`0010000000,`0010000000,180,190,1,,,1,,,1.55,1.5,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,169.1549014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
226,"188.5:p1`14,p1`a5;1-,--:any-any-any",188.5,"p1`14,p1`a5;1-,--",any-any-any,391.29,alternate,,59.52631579,188.5,`1000000000,`1000000000,none,190,,1,1,,,,2.03,0,0,0,0,0,0,1.779446389,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,13.66731245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,734.2332735,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
227,"189.0:p1`14,p1`a7;--,-1:any-any-any",189,"p1`14,p1`a7;--,-1",any-any-any,393.84,alternate,,59.68421053,189,`0100000000,`0100000000,90,190,1,,,1,,,2.55,1.5,0,0,0.01,0,0,0.787624515,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,90.76136089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,426.4317061,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
228,"189.5:p1`69,p1`a7;-1,--:any-any-any",189.5,"p1`69,p1`a7;-1,--",any-any-any,398.18,alternate,,59.84210526,189.5,`0001000000,`0001000000,180,190,,1,1,,,,4.34,2.25,0,0,0.01,0,0,1.826957245,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,167.7303916,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,747.3262281,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
229,"190.0:p1`69,p1`36c;--,1-:any-any-any",190,"p1`69,p1`36c;--,1-",any-any-any,401.8,alternate,,60,190,`0000100000,`0000100000,none,190,1,,,1,,,3.62,0,0,0,0,0,0,3.371653447,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,340.1447856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1165.290598,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
230,"190.5:p2`a1c,p1`36c;-1,--:any-any-any",190.5,"p2`a1c,p1`36c;-1,--",any-any-any,404.98,alternate,,60.15789474,190.5,`0000010000,`0000010000,close diagonal,190,,1,1,,,,3.18,1.5,0,0,0.01,0,0,1.420713228,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,148.7239134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,close diagonal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,697.5284856,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
231,"191.0:p2`a1c,p2`a7c;--,-1:any-any-any",191,"p2`a1c,p2`a7c;--,-1",any-any-any,405.66,alternate,,60.31578947,191,`0000001000,`0000001000,90,190,1,,,1,,,0.68,0,0,0,0.02,0,0,0.413682117,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,397.8003455,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
232,"191.5:p2`54,p2`a7c;1-,--:any-any-any",191.5,"p2`54,p2`a7c;1-,--",any-any-any,408.42,alternate,,60.47368421,191.5,`0000000100,`0000000100,far diagonal,190,,1,1,,,,2.76,1.5,0,0,0.01,0,0,0.996554019,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,152.7362544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,far diagonal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,547.3716434,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
233,"192.0:p2`54,p2`a1;--,-1:any-any-any",192,"p2`54,p2`a1;--,-1",any-any-any,411.49,alternate,,60.63157895,192,`0000010000,`0000010000,close diagonal,190,1,,,1,,,3.07,1.5,0,0,0.01,0,0,1.306682925,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,245.130312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,close diagonal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,597.6085675,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
234,"193.0:p2`54,p2`a3;--,-1:any-any-any",193,"p2`54,p2`a3;--,-1",any-any-any,416.04,,,60.94736842,193,`0000000001,`0000000001,none,190,,1,,1,,,4.55,0,0,0,0.01,0,0,1.785918825,0,0,0,0,0,2.5,0.25,0,0,0,0,0.315789474,1,0.315789474,1,TRUE,3.166666667,TRUE,343.4715204,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,736,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
235,"194.0:p1`36c,p2`a3;1-,--:any-any-any",194,"p1`36c,p2`a3;1-,--",any-any-any,417.71,alternate,,61.26315789,194,`0000100000,`0000100000,none,190,1,,1,,,,1.67,0,0,0,0.01,0,0,1.407788173,0,0,0,0,0,0,0.25,0,0,0,0,0.315789474,1,0.315789474,1,TRUE,3.166666667,TRUE,353.9109237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,733.0362164,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
236,"194.5:p1`36c,p2`14;--,1-:any-any-any",194.5,"p1`36c,p2`14;--,1-",any-any-any,419.75,alternate,,61.42105263,194.5,`0000010000,`0000010000,none,190,,1,,1,,,2.04,0,0,0,0,0,0,1.786719912,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,359.6430216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,766.2657863,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
237,"195.0:p1`36c,p2`14;1-,--:any-any-any",195,"p1`36c,p2`14;1-,--",any-any-any,419.8,alternate,,61.57894737,195,`0000100000,`0000100000,none,190,1,,1,,,,0.05,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,359.6430216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
238,"195.5:p1`36c,p2`14;--,1-:any-any-any",195.5,"p1`36c,p2`14;--,1-",any-any-any,419.85,alternate,,61.73684211,195.5,`0000010000,`0000010000,none,190,,1,,1,,,0.05,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,359.6430216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
239,"196.0:p1`69c,p2`14;-1,--:any-any-any",196,"p1`69c,p2`14;-1,--",any-any-any,420.26,alternate,,61.89473684,196,`0001000000,`0001000000,none,190,1,,1,,,,0.41,0,0,0,0,0,0,0.164316767,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,346.5110177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
240,"196.25:p1`69c,p2`47c;--,-1:any-any-any",196.25,"p1`69c,p2`47c;--,-1",any-any-any,421.24,alternate,,61.97368421,196.25,`0000001000,`0000001000,none,190,,1,,1,,,0.98,0,0,0,0,0,0,0.732553782,0,0,0,0,0,0,0.25,0,0,0,0,0.078947368,0.25,0.078947368,0.25,TRUE,12.66666667,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,406.3151486,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
241,"196.5:p1`69c,p2`47c;-1,--:any-any-any",196.5,"p1`69c,p2`47c;-1,--",any-any-any,421.29,alternate,,62.05263158,196.5,`0001000000,`0001000000,none,190,1,,1,,,,0.05,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.25,0,0,0,0,0.078947368,0.25,0.078947368,0.25,TRUE,12.66666667,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
242,"197.0:p1`69c,p2`47c;--,-1:any-any-any",197,"p1`69c,p2`47c;--,-1",any-any-any,421.34,,,62.21052632,197,`0000001000,`0000001000,none,190,,1,,1,,,0.05,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
243,"198.0:p1`a3c,p2`47c;-1,--:any-any-any",198,"p1`a3c,p2`47c;-1,--",any-any-any,421.75,,,62.52631579,198,`0000100000,`0000100000,none,190,1,,1,,,,0.41,0,0,0,0.01,0,0,0.1451584,0,0,0,0,0,0,0.25,0,0,0,0,0.315789474,1,0.315789474,1,TRUE,3.166666667,TRUE,50.82634203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,298.3649009,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
244,"199.0:p1`a3c,p2`4-p1`9c;--,-1:any-any-any",199,"p1`a3c,p2`4-p1`9c;--,-1",any-any-any,422.14,alternate,,62.84210526,199,`0001000000,`0001000000,90,190,,1,,1,,,0.39,0,0,0,0.01,0,0,0.13499119,0,0,0,0,0,0,0.25,0,0,0,0,0.315789474,1,0.315789474,1,TRUE,3.166666667,TRUE,81.28025349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,195.9758619,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
245,"199.5:p1`65,p2`4-p1`9c;-1,--:any-any-any",199.5,"p1`65,p2`4-p1`9c;-1,--",any-any-any,422.95,alternate,,63,199.5,`0010000000,`0010000000,none,190,1,,1,,,,0.81,0,0,0,0,0,0,0.555101208,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,25.89690911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,479.8000452,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
246,"200.0:p1`65,p1`36;--,1-:any-any-any",200,"p1`65,p1`36;--,1-",any-any-any,423.95,alternate,,63.15789474,200,`0000100000,`0000100000,none,190,,1,,1,,,1,0,0,0,0,0,0,0.747693889,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,45.98533395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,481.0835318,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
247,"200.5:p1`a5,p1`36;-1,--:any-any-any",200.5,"p1`a5,p1`36;-1,--",any-any-any,424.47,alternate,,63.31578947,200.5,`0010000000,`0010000000,none,190,1,,1,,,,0.52,0,0,0,0,0,0,0.268646762,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,349.1549014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,342.6027493,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
248,"201.0:p1`a5,p1`a7;--,-1:any-any-any",201,"p1`a5,p1`a7;--,-1",any-any-any,428.06,alternate,,63.47368421,201,`0100000000,`0100000000,close diagonal,190,,1,,1,,,3.59,1.5,0,0,0.01,0,0,1.829236558,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,150.188457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,close diagonal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,804.5600523,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
249,"201.5:p1`14,p1`a7;1-,--:any-any-any",201.5,"p1`14,p1`a7;1-,--",any-any-any,430.46,alternate,,63.63157895,201.5,`1000000000,`1000000000,90,190,1,,1,,,,2.4,1.5,0,0,0.01,0,0,0.644368042,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,90.76136089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,408.1241589,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
250,"202.0:p1`14,p1`a5;--,-1:any-any-any",202,"p1`14,p1`a5;--,-1",any-any-any,431.5,alternate,,63.78947368,202,`0010000000,`0010000000,none,190,,1,,1,,,1.04,0,0,0,0,0,0,0.787624515,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,13.66731245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,426.4317061,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
251,"202.5:p1`69,p1`a5;-1,--:any-any-any",202.5,"p1`69,p1`a5;-1,--",any-any-any,435.08,alternate,,63.94736842,202.5,`0001000000,`0001000000,180,190,1,,1,,,,3.58,1.5,0,0,0,0,0,1.826957245,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,187.9665563,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,747.3262281,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
252,"203.0:p1`69,p1`36;--,1-:any-any-any",203,"p1`69,p1`36;--,1-",any-any-any,435.99,alternate,,64.10526316,203,`0000100000,`0000100000,90,190,,1,,1,,,0.91,0,0,0,0,0,0,0.660159539,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,270,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,407.0554296,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
253,"203.5:p1`14,p1`36;1-,--:any-any-any",203.5,"p1`14,p1`36;1-,--",any-any-any,438.07,alternate,,64.26315789,203.5,`1000000000,`1000000000,none,190,1,,1,,,,2.08,0,0,0,0,0,0,1.826957245,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,1.443797758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,747.3262281,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
254,"204.5:p1`14,p1`69;--,-1:any-any-any",204.5,"p1`14,p1`69;--,-1",any-any-any,438.44,,,64.57894737,204.5,`0001000000,`0001000000,none,190,,1,,1,,,0.37,0,0,0,0,0,0,0.120527109,0,0,0,0,0,0,0.25,0,0,0,0,0.315789474,1,0.315789474,1,TRUE,3.166666667,TRUE,10.83630016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
255,"205.0:p1`54,p1`69;1-,--:any-any-any",205,"p1`54,p1`69;1-,--",any-any-any,438.7,alternate,,64.73684211,205,`0010000000,`0010000000,none,190,1,,1,,,,0.26,0,0,0,0,0,0,0.007081972,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,8.074131243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,114.4098482,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
256,"205.5:p1`54,p1`69;--,-1:any-any-any",205.5,"p1`54,p1`69;--,-1",any-any-any,438.75,alternate,,64.89473684,205.5,`0001000000,`0001000000,none,190,,1,,1,,,0.05,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,8.074131243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
257,"206.0:p1`47,p1`69;-1,--:any-any-any",206,"p1`47,p1`69;-1,--",any-any-any,439.13,alternate,,65.05263158,206,`0100000000,`0100000000,none,190,1,,1,,,,0.38,0,0,0,0,0,0,0.130119369,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,0.038818273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,165.8463804,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
258,"206.5:p1`47,p1`56;--,1-:any-any-any",206.5,"p1`47,p1`56;--,1-",any-any-any,439.51,alternate,,65.21052632,206.5,`0010000000,`0010000000,none,190,,1,,1,,,0.38,0,0,0,0,0,0,0.13295675,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,352.0665362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,162.925698,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
259,"207.0:p1`47,p1`56;-1,--:any-any-any",207,"p1`47,p1`56;-1,--",any-any-any,439.56,alternate,,65.36842105,207,`0100000000,`0100000000,none,190,1,,1,,,,0.05,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0.25,0,0,0,0,0.157894737,0.5,0.157894737,0.5,TRUE,6.333333333,TRUE,352.0665362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
